  1.772   3.606  -0.054 
  1.892   3.444   0.059 
  1.914   3.344   0.165 
  1.891   3.242   0.132 
  2.018   3.347   0.201 
  1.848   3.366   0.252 
  1.973   3.479   0.011 
  2.656   0.883   0.371 
  2.686   0.977   0.428 
  2.750   0.850   0.318 
  2.578   0.902   0.293 
  2.609   0.769   0.462 
  2.607   0.790   0.583 
  2.538   0.670   0.404 
  2.461   0.564   0.479 
  2.435   0.482   0.413 
  2.511   0.529   0.569 
  2.364   0.599   0.509 
  2.518   0.670   0.302 
  4.659   2.163   3.567 
  4.584   2.086   3.532 
  4.608   2.260   3.573 
  4.737   2.171   3.495 
  4.705   2.124   3.704 
  4.630   2.127   3.801 
  4.819   2.059   3.720 
  4.935   2.047   3.635 
  4.911   1.967   3.568 
  4.965   2.141   3.597 
  5.020   2.015   3.700 
  4.830   2.032   3.815 
  3.045   3.143   3.892 
  3.093   3.184   3.803 
  2.942   3.151   3.859 
  3.074   3.203   3.973 
  3.091   3.006   3.931 
  3.196   2.974   3.882 
  3.012   2.929   4.007 
  2.881   2.962   4.068 
  2.874   2.939   4.173 
  2.853   3.069   4.051 
  2.808   2.897   4.027 
  3.043   2.839   4.032 
  4.870   3.519   2.673 
  4.766   3.486   2.685 
  4.859   3.601   2.602 
  4.930   3.435   2.644 
  4.915   3.585   2.802 
  4.855   3.687   2.830 
  5.008   3.537   2.881 
  5.094   3.426   2.854 
  5.055   3.340   2.800 
  5.170   3.463   2.783 
  5.150   3.390   2.939 
  5.015   3.568   2.977 
  1.730   2.003   3.365 
  1.723   1.954   3.263 
  1.746   2.109   3.356 
  1.815   1.956   3.425 
  1.593   1.976   3.426 
  1.575   1.892   3.517 
  1.503   2.062   3.387 
  1.492   2.139   3.263 
  1.400   2.193   3.263 
  1.562   2.224   3.254 
  1.504   2.076   3.175 
  1.415   2.024   3.423 
  4.666   3.151   0.683 
  4.739   3.105   0.748 
  4.715   3.230   0.623 
  4.595   3.201   0.746 
  4.589   3.055   0.592 
  4.589   3.081   0.476 
  4.517   2.957   0.649 
  4.519   2.927   0.790 
  4.472   2.828   0.796 
  4.623   2.905   0.820 
  4.475   2.993   0.870 
  4.458   2.905   0.582 
  1.996   1.900   2.609 
  2.006   1.860   2.712 
  1.939   1.993   2.601 
  1.943   1.830   2.547 
  2.133   1.917   2.552 
  2.186   2.027   2.548 
  2.206   1.814   2.527 
  2.165   1.675   2.515 
  2.148   1.623   2.608 
  2.073   1.675   2.456 
  2.255   1.635   2.468 
  2.297   1.834   2.491 
  2.496   1.366   2.173 
  2.561   1.354   2.262 
  2.492   1.462   2.126 
  2.396   1.352   2.219 
  2.515   1.239   2.086 
  2.543   1.133   2.134 
  2.466   1.244   1.962 
  2.426   1.358   1.887 
  2.325   1.373   1.922 
  2.500   1.441   1.899 
  2.429   1.333   1.782 
  2.471   1.157   1.913 
  1.283   2.891   3.574 
  1.395   2.914   3.570 
  1.240   2.947   3.654 
  1.267   2.783   3.582 
  1.228   2.951   3.443 
  1.165   3.053   3.447 
  1.236   2.868   3.330 
  1.281   2.733   3.317 
  1.375   2.718   3.373 
  1.219   2.660   3.354 
  1.291   2.716   3.204 
  1.197   2.907   3.249 
  0.132   2.962   3.385 
  0.043   2.980   3.319 
  0.196   3.049   3.379 
  0.198   2.878   3.355 
  0.093   2.937   3.533 
  0.111   2.825   3.582 
  0.063   3.037   3.619 
  0.052   3.179   3.592 
 -0.055   3.194   3.581 
  0.079   3.222   3.686 
  0.115   3.225   3.510 
  0.041   3.007   3.711 
  4.144   2.441   0.955 
  4.198   2.354   1.001 
  4.219   2.518   0.947 
  4.067   2.462   1.025 
  4.078   2.402   0.826 
  3.956   2.372   0.826 
  4.134   2.438   0.708 
  4.280   2.450   0.678 
  4.302   2.454   0.572 
  4.316   2.546   0.707 
  4.344   2.364   0.715 
  4.075   2.422   0.626 
  2.312   3.639   3.284 
  2.375   3.724   3.283 
  2.362   3.548   3.315 
  2.295   3.612   3.180 
  2.177   3.671   3.346 
  2.089   3.731   3.281 
  2.150   3.634   3.472 
  2.240   3.597   3.575 
  2.263   3.693   3.628 
  2.197   3.528   3.643 
  2.335   3.549   3.547 
  2.060   3.655   3.511 
  3.461   3.825   1.797 
  3.369   3.849   1.847 
  3.503   3.737   1.848 
  3.529   3.911   1.797 
  3.444   3.789   1.652 
  3.520   3.822   1.559 
  3.344   3.706   1.624 
  3.262   3.641   1.722 
  3.193   3.568   1.682 
  3.322   3.592   1.802 
  3.193   3.711   1.776 
  3.351   3.658   1.535 
  3.564   2.218   1.270 
  3.566   2.295   1.195 
  3.658   2.165   1.292 
  3.491   2.153   1.221 
  3.494   2.270   1.400 
  3.381   2.238   1.420 
  3.574   2.303   1.505 
  3.716   2.326   1.516 
  3.732   2.395   1.599 
  3.774   2.235   1.528 
  3.753   2.364   1.428 
  3.523   2.301   1.589 
  1.906   1.578   4.584 
  1.944   1.608   4.678 
  1.925   1.656   4.510 
  1.795   1.577   4.589 
  1.982   1.455   4.543 
  2.019   1.443   4.431 
  2.008   1.355   4.629 
  2.000   1.362   4.766 
  1.898   1.364   4.793 
  2.052   1.278   4.807 
  2.034   1.452   4.808 
  2.037   1.269   4.585 
  1.185   1.169   2.773 
  1.135   1.176   2.679 
  1.188   1.266   2.822 
  1.286   1.142   2.745 
  1.114   1.063   2.851 
  1.062   1.091   2.961 
  1.105   0.936   2.811 
  1.163   0.886   2.691 
  1.142   0.776   2.682 
  1.126   0.932   2.596 
  1.270   0.896   2.707 
  1.054   0.867   2.866 
  0.367   1.414   3.824 
  0.399   1.486   3.748 
  0.381   1.464   3.924 
  0.442   1.335   3.825 
  0.227   1.354   3.802 
  0.160   1.388   3.707 
  0.179   1.271   3.895 
  0.227   1.213   4.018 
  0.321   1.252   4.050 
  0.165   1.236   4.101 
  0.241   1.106   4.005 
  0.082   1.242   3.867 
  4.041   2.232   0.009 
  3.997   2.297  -0.070 
  4.037   2.293   0.098 
  4.151   2.209  -0.012 
  3.957   2.097   0.029 
  4.004   1.985   0.052 
  3.825   2.106   0.026 
  3.731   2.214   0.012 
  3.749   2.274  -0.079 
  3.624   2.191   0.005 
  3.726   2.273   0.099 
  3.775   2.018   0.040 
  3.051   2.543   0.011 
  3.032   2.579   0.113 
  3.145   2.484   0.001 
  3.059   2.632  -0.050 
  2.937   2.454  -0.025 
  2.833   2.450   0.039 
  2.949   2.364  -0.125 
  3.073   2.336  -0.202 
  3.042   2.268  -0.275 
  3.119   2.424  -0.243 
  3.148   2.288  -0.145 
  2.877   2.296  -0.143 
  4.983   0.534   4.459 
  4.954   0.505   4.355 
  4.942   0.472   4.532 
  4.942   0.636   4.470 
  5.131   0.531   4.490 
  5.208   0.466   4.413 
  5.165   0.558   4.618 
  5.080   0.591   4.728 
  5.047   0.692   4.721 
  5.002   0.517   4.745 
  5.146   0.585   4.816 
  5.258   0.540   4.660 
  4.072   3.155   1.965 
  4.095   3.217   2.051 
  4.127   3.060   1.966 
  4.110   3.208   1.874 
  3.920   3.130   1.967 
  3.844   3.187   2.044 
  3.874   3.040   1.882 
  3.949   2.976   1.773 
  3.991   3.044   1.697 
  4.043   2.925   1.814 
  3.889   2.895   1.721 
  3.773   3.022   1.884 
  4.140   1.113   3.110 
  4.241   1.126   3.148 
  4.139   1.003   3.080 
  4.129   1.167   3.027 
  4.029   1.153   3.213 
  3.918   1.104   3.217 
  4.061   1.253   3.298 
  4.188   1.320   3.314 
  4.245   1.250   3.374 
  4.233   1.351   3.223 
  4.171   1.403   3.373 
  3.982   1.280   3.353 
  0.162   3.243   4.799 
  0.091   3.172   4.801 
  0.121   3.331   4.845 
  0.194   3.264   4.697 
  0.272   3.183   4.885 
  0.277   3.059   4.905 
  0.380   3.264   4.909 
  0.376   3.407   4.879 
  0.332   3.436   4.778 
  0.320   3.455   4.967 
  0.481   3.440   4.872 
  0.466   3.227   4.954 
  1.373   4.691   4.265 
  1.326   4.745   4.357 
  1.286   4.670   4.198 
  1.411   4.598   4.308 
  1.477   4.778   4.189 
  1.510   4.882   4.238 
  1.520   4.737   4.068 
  1.485   4.616   4.007 
  1.533   4.605   3.906 
  1.509   4.540   4.083 
  1.380   4.616   3.994 
  1.594   4.794   4.037 
  2.819   1.069   2.586 
  2.790   1.048   2.691 
  2.747   1.144   2.544 
  2.824   0.975   2.530 
  2.957   1.132   2.589 
  3.003   1.166   2.695 
  3.017   1.170   2.470 
  2.959   1.162   2.336 
  2.963   1.265   2.305 
  3.022   1.093   2.275 
  2.856   1.130   2.338 
  3.105   1.216   2.480 
  4.332   0.528   0.106 
  4.359   0.609   0.031 
  4.328   0.584   0.203 
  4.414   0.463   0.107 
  4.200   0.461   0.069 
  4.122   0.517  -0.008 
  4.180   0.335   0.102 
  4.259   0.255   0.194 
  4.331   0.198   0.133 
  4.314   0.313   0.273 
  4.197   0.190   0.254 
  4.097   0.289   0.065 
  3.470   4.108   2.070 
  3.568   4.079   2.102 
  3.396   4.116   2.153 
  3.430   4.030   2.003 
  3.485   4.250   2.003 
  3.593   4.279   1.960 
  3.373   4.315   1.968 
  3.241   4.257   1.959 
  3.221   4.200   2.045 
  3.165   4.331   1.934 
  3.239   4.181   1.883 
  3.399   4.403   1.912 
  0.505   3.010   3.304 
  0.413   3.021   3.352 
  0.494   2.921   3.239 
  0.578   2.995   3.383 
  0.536   3.131   3.228 
  0.651   3.182   3.239 
  0.461   3.170   3.120 
  0.331   3.117   3.072 
  0.333   3.017   3.031 
  0.268   3.114   3.163 
  0.289   3.176   2.992 
  0.484   3.263   3.083 
  1.809   4.155   1.109 
  1.889   4.117   1.166 
  1.846   4.188   1.013 
  1.770   4.237   1.157 
  1.714   4.046   1.085 
  1.599   4.057   1.139 
  1.762   3.943   1.013 
  1.896   3.926   0.967 
  1.908   3.841   0.896 
  1.924   4.014   0.912 
  1.968   3.919   1.058 
  1.684   3.876   0.988 
  2.561   2.391   1.132 
  2.629   2.474   1.105 
  2.484   2.357   1.054 
  2.512   2.417   1.223 
  2.651   2.269   1.166 
  2.760   2.281   1.213 
  2.594   2.142   1.167 
  2.462   2.104   1.110 
  2.443   2.142   1.013 
  2.447   2.003   1.101 
  2.381   2.142   1.171 
  2.643   2.058   1.186 
  0.786   0.622   0.825 
  0.683   0.646   0.857 
  0.801   0.531   0.774 
  0.849   0.618   0.910 
  0.830   0.728   0.722 
  0.758   0.774   0.632 
  0.959   0.754   0.704 
  1.065   0.719   0.799 
  1.163   0.767   0.775 
  1.046   0.725   0.906 
  1.097   0.619   0.778 
  0.986   0.805   0.619 
  1.521   0.753   4.695 
  1.519   0.860   4.701 
  1.420   0.734   4.735 
  1.590   0.700   4.769 
  1.533   0.711   4.547 
  1.566   0.800   4.469 
  1.530   0.581   4.511 
  1.524   0.470   4.599 
  1.488   0.383   4.549 
  1.613   0.449   4.650 
  1.457   0.501   4.683 
  1.553   0.554   4.416 
  3.145   2.935   2.114 
  3.082   3.023   2.096 
  3.217   2.905   2.043 
  3.072   2.850   2.114 
  3.209   2.950   2.255 
  3.300   2.875   2.280 
  3.167   3.039   2.342 
  3.056   3.127   2.322 
  3.087   3.215   2.269 
  2.972   3.084   2.267 
  3.017   3.169   2.417 
  3.209   3.046   2.433 
  1.633   3.696   3.495 
  1.574   3.709   3.401 
  1.620   3.600   3.532 
  1.598   3.765   3.575 
  1.781   3.712   3.467 
  1.863   3.672   3.546 
  1.815   3.779   3.362 
  1.736   3.862   3.267 
  1.700   3.796   3.180 
  1.651   3.912   3.318 
  1.806   3.924   3.204 
  1.916   3.781   3.340 
  3.421   4.465   3.085 
  3.431   4.393   3.175 
  3.346   4.431   3.010 
  3.518   4.470   3.033 
  3.378   4.596   3.151 
  3.347   4.688   3.077 
  3.407   4.619   3.281 
  3.377   4.736   3.351 
  3.271   4.732   3.378 
  3.441   4.735   3.439 
  3.393   4.826   3.286 
  3.460   4.536   3.315 
  2.772   1.662   0.317 
  2.850   1.590   0.343 
  2.690   1.605   0.268 
  2.817   1.716   0.241 
  2.726   1.743   0.435 
  2.773   1.851   0.463 
  2.624   1.699   0.514 
  2.580   1.562   0.518 
  2.653   1.495   0.564 
  2.492   1.548   0.589 
  2.547   1.519   0.420 
  2.611   1.758   0.595 
  0.038   0.454   2.854 
 -0.038   0.410   2.920 
  0.090   0.524   2.915 
 -0.017   0.506   2.775 
  0.122   0.333   2.805 
  0.090   0.223   2.853 
  0.223   0.353   2.715 
  0.251   0.483   2.660 
  0.336   0.468   2.597 
  0.176   0.512   2.591 
  0.268   0.568   2.728 
  0.289   0.281   2.703 
  4.554   3.578   1.283 
  4.489   3.607   1.373 
  4.539   3.470   1.270 
  4.663   3.598   1.303 
  4.513   3.672   1.173 
  4.599   3.732   1.113 
  4.384   3.672   1.129 
  4.281   3.595   1.190 
  4.304   3.488   1.186 
  4.264   3.633   1.291 
  4.195   3.612   1.124 
  4.363   3.739   1.057 
  4.238   2.802   4.536 
  4.145   2.815   4.481 
  4.303   2.750   4.465 
  4.216   2.748   4.623 
  4.309   2.927   4.573 
  4.343   3.008   4.486 
  4.334   2.971   4.695 
  4.288   2.910   4.821 
  4.179   2.925   4.831 
  4.323   2.815   4.834 
  4.324   2.975   4.897 
  4.368   3.067   4.703 
  3.599   1.889   1.484 
  3.642   1.986   1.477 
  3.500   1.906   1.526 
  3.675   1.842   1.553 
  3.575   1.823   1.348 
  3.468   1.780   1.328 
  3.671   1.811   1.259 
  3.810   1.859   1.277 
  3.833   1.876   1.381 
  3.875   1.791   1.237 
  3.815   1.957   1.230 
  3.647   1.777   1.166 
  2.322   2.789   0.445 
  2.254   2.707   0.419 
  2.272   2.847   0.517 
  2.330   2.845   0.352 
  2.447   2.713   0.495 
  2.491   2.742   0.604 
  2.478   2.591   0.442 
  2.430   2.536   0.318 
  2.469   2.591   0.232 
  2.468   2.440   0.305 
  2.324   2.531   0.317 
  2.560   2.544   0.480 
  2.279   0.503   2.392 
  2.302   0.552   2.485 
  2.299   0.398   2.414 
  2.361   0.527   2.321 
  2.145   0.517   2.326 
  2.144   0.489   2.203 
  2.030   0.530   2.394 
  2.028   0.553   2.540 
  1.939   0.509   2.586 
  2.115   0.518   2.586 
  2.041   0.662   2.559 
  1.941   0.521   2.332 
  0.185   2.731   1.819 
